org,repo,hyperlink,commits_last_30d,PRs_closed_30d,source,health_score
aws,aws-network-policy-agent,https://github.com/aws/aws-network-policy-agent,21,82,LARGE_BUCKET1,185
adobe,aemanalyser-maven-plugin,https://github.com/adobe/aemanalyser-maven-plugin,3,91,LARGE_BUCKET3,185
alibaba,ROLL,https://github.com/alibaba/ROLL,59,63,LARGE_BUCKET1,185
square,luks2crypt,https://github.com/square/luks2crypt,1,92,LARGE_BUCKET3,185
microsoft,sfs-client,https://github.com/microsoft/sfs-client,1,92,MICROSOFT,185
crowdstrike,falcon-scripts,https://github.com/CrowdStrike/falcon-scripts,1,92,LARGE_BUCKET4,185
microsoft,PhiCookBook,https://github.com/microsoft/PhiCookBook,1,92,MICROSOFT,185
microsoft,pylance-release,https://github.com/microsoft/pylance-release,7,89,MICROSOFT,185
cisco,libsrtp,https://github.com/cisco/libsrtp,5,90,SMALL_ORGS,185
microsoft,vcpkg-tool,https://github.com/microsoft/vcpkg-tool,15,85,MICROSOFT,185
jpmorganchase,nbcelltests,https://github.com/jpmorganchase/nbcelltests,7,89,SMALL_ORGS,185
comcast,scte35-go,https://github.com/Comcast/scte35-go,9,88,LARGE_BUCKET1,185
microsoft,vscode-azureapicenter,https://github.com/microsoft/vscode-azureapicenter,9,88,MICROSOFT,185
microsoft,durabletask-dotnet,https://github.com/microsoft/durabletask-dotnet,3,91,MICROSOFT,185
dell,terraform-provider-powermax,https://github.com/dell/terraform-provider-powermax,1,92,LARGE_BUCKET2,185
datadog,dd-trace-cpp,https://github.com/DataDog/dd-trace-cpp,7,89,LARGE_BUCKET4,185
google,cloud-forensics-utils,https://github.com/google/cloud-forensics-utils,1,92,GOOGLE,185
google,jetpack-camera-app,https://github.com/google/jetpack-camera-app,13,86,GOOGLE,185
datadog,serverless-sample-app,https://github.com/DataDog/serverless-sample-app,7,89,LARGE_BUCKET4,185
ibm,eval-assist,https://github.com/IBM/eval-assist,39,73,IBM,185
aws,aws-advanced-python-wrapper,https://github.com/aws/aws-advanced-python-wrapper,25,80,LARGE_BUCKET1,185
sap,ui5-tooling-extensions,https://github.com/SAP/ui5-tooling-extensions,9,88,LARGE_BUCKET2,185
microsoft,ps-rule,https://github.com/microsoft/ps-rule,1,92,MICROSOFT,185
vmware,go-vcloud-director,https://github.com/vmware/go-vcloud-director,1,92,LARGE_BUCKET2,185
aws,eks-anywhere-packages,https://github.com/aws/eks-anywhere-packages,5,90,LARGE_BUCKET1,185
microsoft,ApplicationInspector,https://github.com/microsoft/ApplicationInspector,1,92,MICROSOFT,185
facebook,akd,https://github.com/facebook/akd,3,91,META,185
salesforce,django-declarative-apis,https://github.com/salesforce/django-declarative-apis,4,90,LARGE_BUCKET2,184
microsoft,AL-Go-AppSource,https://github.com/microsoft/AL-Go-AppSource,0,92,MICROSOFT,184
microsoft,healthfutures-evagg,https://github.com/microsoft/healthfutures-evagg,0,92,MICROSOFT,184
google,digitalbuildings,https://github.com/google/digitalbuildings,0,92,GOOGLE,184
databricks,sjsonnet,https://github.com/databricks/sjsonnet,0,92,LARGE_BUCKET4,184
apple,swift-argument-parser,https://github.com/apple/swift-argument-parser,0,92,LARGE_BUCKET1,184
facebookresearch,fairchem,https://github.com/facebookresearch/fairchem,24,80,META,184
netapp,terraform-provider-netapp-cloudmanager,https://github.com/NetApp/terraform-provider-netapp-cloudmanager,0,92,LARGE_BUCKET4,184
samsung,ONE,https://github.com/Samsung/ONE,0,92,LARGE_BUCKET1,184
shopify,rubocop-sorbet,https://github.com/Shopify/rubocop-sorbet,2,91,LARGE_BUCKET3,184
google,libhoth,https://github.com/google/libhoth,2,91,GOOGLE,184
analogdevicesinc,ai8x-training,https://github.com/analogdevicesinc/ai8x-training,0,92,LARGE_BUCKET3,184
google,googleapis.dart,https://github.com/google/googleapis.dart,0,92,GOOGLE,184
aliyun,darabonba-java-generator,https://github.com/aliyun/darabonba-java-generator,0,92,LARGE_BUCKET1,184
netflix,archaius,https://github.com/Netflix/archaius,0,92,LARGE_BUCKET2,184
google,dart_cli_pkg,https://github.com/google/dart_cli_pkg,0,92,GOOGLE,184
facebookresearch,habitat-sim,https://github.com/facebookresearch/habitat-sim,0,92,META,184
adobe,bridgeService,https://github.com/adobe/bridgeService,0,92,LARGE_BUCKET3,184
sap,redis-operator-cop,https://github.com/SAP/redis-operator-cop,6,89,LARGE_BUCKET2,184
microsoft,essex-toolkit,https://github.com/microsoft/essex-toolkit,2,91,MICROSOFT,184
microsoft,MSLab,https://github.com/microsoft/MSLab,0,92,MICROSOFT,184
apple,swift-nio-ssh,https://github.com/apple/swift-nio-ssh,2,91,LARGE_BUCKET1,184
microsoft,finops-toolkit,https://github.com/microsoft/finops-toolkit,0,92,MICROSOFT,184
uber,h3,https://github.com/uber/h3,0,92,LARGE_BUCKET2,184
aliyun,aliyun-odps-python-sdk,https://github.com/aliyun/aliyun-odps-python-sdk,0,92,LARGE_BUCKET1,184
microsoft,clarity,https://github.com/microsoft/clarity,0,92,MICROSOFT,184
datadog,dd-sdk-ios,https://github.com/DataDog/dd-sdk-ios,0,92,LARGE_BUCKET4,184
datadog,chaos-controller,https://github.com/DataDog/chaos-controller,2,91,LARGE_BUCKET4,184
intel,openvino-rs,https://github.com/intel/openvino-rs,4,90,LARGE_BUCKET2,184
google,syzkaller,https://github.com/google/syzkaller,0,92,GOOGLE,184
microsoft,roosterjs,https://github.com/microsoft/roosterjs,0,92,MICROSOFT,184
dell,dellemc-openmanage-ansible-modules,https://github.com/dell/dellemc-openmanage-ansible-modules,0,92,LARGE_BUCKET2,184
tencent,tdesign-icons,https://github.com/Tencent/tdesign-icons,0,92,LARGE_BUCKET1,184
google,XNNPACK,https://github.com/google/XNNPACK,0,92,GOOGLE,184
datadog,datadog-serverless-functions,https://github.com/DataDog/datadog-serverless-functions,0,92,LARGE_BUCKET4,184
datadog,rum-events-format,https://github.com/DataDog/rum-events-format,0,92,LARGE_BUCKET4,184
datadog,go-libddwaf,https://github.com/DataDog/go-libddwaf,4,90,LARGE_BUCKET4,184
ibm,secrets-manager-java-sdk,https://github.com/IBM/secrets-manager-java-sdk,4,90,IBM,184
microsoft,maker.js,https://github.com/microsoft/maker.js,0,92,MICROSOFT,184
datadog,cloudformation-template,https://github.com/DataDog/cloudformation-template,0,92,LARGE_BUCKET4,184
ibm,portieris,https://github.com/IBM/portieris,4,90,IBM,184
palantir,godel-conjure-plugin,https://github.com/palantir/godel-conjure-plugin,0,92,LARGE_BUCKET4,184
google,closure-compiler-npm,https://github.com/google/closure-compiler-npm,0,92,GOOGLE,184
workday,canvas-kit,https://github.com/Workday/canvas-kit,0,92,SMALL_ORGS,184
microsoft,DirectXMath,https://github.com/microsoft/DirectXMath,4,90,MICROSOFT,184
intel,cri-resource-manager,https://github.com/intel/cri-resource-manager,0,92,LARGE_BUCKET2,184
ibm,staticroute-operator,https://github.com/IBM/staticroute-operator,0,92,IBM,184
ibm,node-sdk-core,https://github.com/IBM/node-sdk-core,4,90,IBM,184
shopify,homebrew-shopify,https://github.com/Shopify/homebrew-shopify,0,92,LARGE_BUCKET3,184
palantir,godel-okgo-asset-nobadfuncs,https://github.com/palantir/godel-okgo-asset-nobadfuncs,0,92,LARGE_BUCKET4,184
intel,ideep,https://github.com/intel/ideep,0,92,LARGE_BUCKET2,184
ibm,ocp4-upi-compute-powervs,https://github.com/IBM/ocp4-upi-compute-powervs,5,89,IBM,183
tencent,libpag,https://github.com/Tencent/libpag,9,87,LARGE_BUCKET1,183
google,ksp,https://github.com/google/ksp,9,87,GOOGLE,183
google,generative-ai-go,https://github.com/google/generative-ai-go,1,91,GOOGLE,183
microsoft,winget-cli-restsource,https://github.com/microsoft/winget-cli-restsource,5,89,MICROSOFT,183
crowdstrike,eslint-config-crowdstrike,https://github.com/CrowdStrike/eslint-config-crowdstrike,1,91,LARGE_BUCKET4,183
databricks,databricks-sql-go,https://github.com/databricks/databricks-sql-go,3,90,LARGE_BUCKET4,183
databricks,databricks-ai-bridge,https://github.com/databricks/databricks-ai-bridge,13,85,LARGE_BUCKET4,183
sap,cf-java-logging-support,https://github.com/SAP/cf-java-logging-support,7,88,LARGE_BUCKET2,183
microsoft,AdaptiveCards,https://github.com/microsoft/AdaptiveCards,1,91,MICROSOFT,183
adobe,aepsdk-core-ios,https://github.com/adobe/aepsdk-core-ios,7,88,LARGE_BUCKET3,183
facebookresearch,gni,https://github.com/facebookresearch/gni,7,88,META,183
microsoft,wslg,https://github.com/microsoft/wslg,3,90,MICROSOFT,183
sap,architecture-center,https://github.com/SAP/architecture-center,17,83,LARGE_BUCKET2,183
aws,aws-advanced-jdbc-wrapper,https://github.com/aws/aws-advanced-jdbc-wrapper,15,84,LARGE_BUCKET1,183
aws,aws-lambda-java-libs,https://github.com/aws/aws-lambda-java-libs,1,91,LARGE_BUCKET1,183
aws,amazon-q-eclipse,https://github.com/aws/amazon-q-eclipse,7,88,LARGE_BUCKET1,183
microsoft,vscode-css-languageservice,https://github.com/microsoft/vscode-css-languageservice,1,91,MICROSOFT,183
microsoft,xbox-live-developer-tools,https://github.com/microsoft/xbox-live-developer-tools,1,91,MICROSOFT,183
microsoft,FLAML,https://github.com/microsoft/FLAML,3,90,MICROSOFT,183
servicenow,BrowserGym,https://github.com/ServiceNow/BrowserGym,3,90,LARGE_BUCKET3,183
sap,crossplane-provider-btp,https://github.com/SAP/crossplane-provider-btp,23,80,LARGE_BUCKET2,183
dell,terraform-provider-redfish,https://github.com/dell/terraform-provider-redfish,1,91,LARGE_BUCKET2,183
datadog,security-agent-policies,https://github.com/DataDog/security-agent-policies,0,91,LARGE_BUCKET4,182
microsoft,vscode-js-debug,https://github.com/microsoft/vscode-js-debug,6,88,MICROSOFT,182
tencent,tdesign,https://github.com/Tencent/tdesign,8,87,LARGE_BUCKET1,182
ibm,apiconnect-trawler,https://github.com/IBM/apiconnect-trawler,8,87,IBM,182
microsoft,node-pty,https://github.com/microsoft/node-pty,0,91,MICROSOFT,182
datadog,omnibus-ruby,https://github.com/DataDog/omnibus-ruby,0,91,LARGE_BUCKET4,182
ibm,ibm-spectrum-scale-csi,https://github.com/IBM/ibm-spectrum-scale-csi,0,91,IBM,182
datadog,dd-sdk-android-gradle-plugin,https://github.com/DataDog/dd-sdk-android-gradle-plugin,0,91,LARGE_BUCKET4,182
datadog,libddwaf-java,https://github.com/DataDog/libddwaf-java,0,91,LARGE_BUCKET4,182
nvidia,Q2RTX,https://github.com/NVIDIA/Q2RTX,0,91,LARGE_BUCKET1,182
google,error-prone,https://github.com/google/error-prone,0,91,GOOGLE,182
intel,ipex-llm,https://github.com/intel/ipex-llm,6,88,LARGE_BUCKET2,182
datadog,dd-trace-php,https://github.com/DataDog/dd-trace-php,0,91,LARGE_BUCKET4,182
intel,ai-containers,https://github.com/intel/ai-containers,24,79,LARGE_BUCKET2,182
oracle,oci-dotnet-sdk,https://github.com/oracle/oci-dotnet-sdk,0,91,LARGE_BUCKET2,182
intellabs,encrypted-computing-sdk,https://github.com/IntelLabs/encrypted-computing-sdk,6,88,LARGE_BUCKET2,182
google,triage-party,https://github.com/google/triage-party,0,91,GOOGLE,182
palantir,policy-bot,https://github.com/palantir/policy-bot,0,91,LARGE_BUCKET4,182
google,OpenSK,https://github.com/google/OpenSK,0,91,GOOGLE,182
stripe,stripe-python,https://github.com/stripe/stripe-python,0,91,SMALL_ORGS,182
stripe,stripe-android,https://github.com/stripe/stripe-android,0,91,SMALL_ORGS,182
google,trillian-examples,https://github.com/google/trillian-examples,0,91,GOOGLE,182
intel,rohd-hcl,https://github.com/intel/rohd-hcl,4,89,LARGE_BUCKET2,182
microsoft,sql-server-samples,https://github.com/microsoft/sql-server-samples,0,91,MICROSOFT,182
jpmorganchase,fusion-java-sdk,https://github.com/jpmorganchase/fusion-java-sdk,8,87,SMALL_ORGS,182
aws,aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby,0,91,LARGE_BUCKET1,182
aws,amazon-mwaa-docker-images,https://github.com/aws/amazon-mwaa-docker-images,20,81,LARGE_BUCKET1,182
microsoft,vscode-cordova,https://github.com/microsoft/vscode-cordova,0,91,MICROSOFT,182
microsoft,nova-facade,https://github.com/microsoft/nova-facade,12,85,MICROSOFT,182
aliyun,credentials-go,https://github.com/aliyun/credentials-go,0,91,LARGE_BUCKET1,182
uber,h3-java,https://github.com/uber/h3-java,0,91,LARGE_BUCKET2,182
aws,aws-sdk-php,https://github.com/aws/aws-sdk-php,0,91,LARGE_BUCKET1,182
microsoft,language-server-protocol,https://github.com/microsoft/language-server-protocol,0,91,MICROSOFT,182
analogdevicesinc,precision-converters-firmware,https://github.com/analogdevicesinc/precision-converters-firmware,4,89,LARGE_BUCKET3,182
aliyun,aliyun-oss-java-sdk,https://github.com/aliyun/aliyun-oss-java-sdk,0,91,LARGE_BUCKET1,182
microsoft,botbuilder-js,https://github.com/microsoft/botbuilder-js,10,86,MICROSOFT,182
microsoft,vscode-azurestorage,https://github.com/microsoft/vscode-azurestorage,8,87,MICROSOFT,182
adobe,aepsdk-assurance-ios,https://github.com/adobe/aepsdk-assurance-ios,0,91,LARGE_BUCKET3,182
adobe,aem-core-email-components,https://github.com/adobe/aem-core-email-components,0,91,LARGE_BUCKET3,182
apple,swift-distributed-tracing,https://github.com/apple/swift-distributed-tracing,2,90,LARGE_BUCKET1,182
microsoft,autogen,https://github.com/microsoft/autogen,30,76,MICROSOFT,182
microsoft,playwright-java,https://github.com/microsoft/playwright-java,4,89,MICROSOFT,182
samsung,CredSweeper,https://github.com/Samsung/CredSweeper,6,88,LARGE_BUCKET1,182
square,kotlinpoet,https://github.com/square/kotlinpoet,16,83,LARGE_BUCKET3,182
microsoft,DirectXTex,https://github.com/microsoft/DirectXTex,4,89,MICROSOFT,182
microsoft,FluidHelloWorld,https://github.com/microsoft/FluidHelloWorld,8,87,MICROSOFT,182
square,wire,https://github.com/square/wire,0,91,LARGE_BUCKET3,182
databricks,databricks-sql-nodejs,https://github.com/databricks/databricks-sql-nodejs,1,90,LARGE_BUCKET4,181
microsoft,datamations,https://github.com/microsoft/datamations,1,90,MICROSOFT,181
databricks,compose-rl,https://github.com/databricks/compose-rl,5,88,LARGE_BUCKET4,181
datadog,datadog-static-analyzer,https://github.com/DataDog/datadog-static-analyzer,13,84,LARGE_BUCKET4,181
oracle,coherence-spring-sockshop-sample,https://github.com/oracle/coherence-spring-sockshop-sample,5,88,LARGE_BUCKET2,181
teslamotors,vehicle-command,https://github.com/teslamotors/vehicle-command,3,89,SMALL_ORGS,181
intel,ScalableVectorSearch,https://github.com/intel/ScalableVectorSearch,7,87,LARGE_BUCKET2,181
google,osdfir-infrastructure,https://github.com/google/osdfir-infrastructure,3,89,GOOGLE,181
microsoft,crescent-credentials,https://github.com/microsoft/crescent-credentials,3,89,MICROSOFT,181
google,python-spanner-orm,https://github.com/google/python-spanner-orm,1,90,GOOGLE,181
google,if-this-then-ad,https://github.com/google/if-this-then-ad,5,88,GOOGLE,181
intel,xFasterTransformer,https://github.com/intel/xFasterTransformer,1,90,LARGE_BUCKET2,181
atlassian,jenkins-for-jira,https://github.com/atlassian/jenkins-for-jira,3,89,LARGE_BUCKET4,181
aws,event-ruler,https://github.com/aws/event-ruler,1,90,LARGE_BUCKET1,181
analogdevicesinc,pyadi-iio,https://github.com/analogdevicesinc/pyadi-iio,3,89,LARGE_BUCKET3,181
microsoft,dev-tunnels-ssh,https://github.com/microsoft/dev-tunnels-ssh,1,90,MICROSOFT,181
microsoft,jacdac,https://github.com/microsoft/jacdac,1,90,MICROSOFT,181
microsoft,mu_feature_dfci,https://github.com/microsoft/mu_feature_dfci,3,89,MICROSOFT,181
microsoft,mu_feature_ipmi,https://github.com/microsoft/mu_feature_ipmi,3,89,MICROSOFT,181
microsoft,vscode-codicons,https://github.com/microsoft/vscode-codicons,7,87,MICROSOFT,181
microsoft,go-crypto-winnative,https://github.com/microsoft/go-crypto-winnative,3,89,MICROSOFT,181
google,truth,https://github.com/google/truth,0,90,GOOGLE,180
datadog,datadog-firehose-nozzle,https://github.com/DataDog/datadog-firehose-nozzle,0,90,LARGE_BUCKET4,180
tencent,spring-cloud-tencent,https://github.com/Tencent/spring-cloud-tencent,0,90,LARGE_BUCKET1,180
google,clusterfuzz,https://github.com/google/clusterfuzz,0,90,GOOGLE,180
square,moshi,https://github.com/square/moshi,0,90,LARGE_BUCKET3,180
datadog,dogstatsd-csharp-client,https://github.com/DataDog/dogstatsd-csharp-client,0,90,LARGE_BUCKET4,180
tencent,omi,https://github.com/Tencent/omi,0,90,LARGE_BUCKET1,180
microsoft,lepton_jpeg_rust,https://github.com/microsoft/lepton_jpeg_rust,4,88,MICROSOFT,180
aws,aws-logging-dotnet,https://github.com/aws/aws-logging-dotnet,0,90,LARGE_BUCKET1,180
microsoft,vscode-azurestaticwebapps,https://github.com/microsoft/vscode-azurestaticwebapps,0,90,MICROSOFT,180
apple,pkl-go,https://github.com/apple/pkl-go,8,86,LARGE_BUCKET1,180
microsoft,MSCloudLoginAssistant,https://github.com/microsoft/MSCloudLoginAssistant,0,90,MICROSOFT,180
sap,cf-nodejs-logging-support,https://github.com/SAP/cf-nodejs-logging-support,0,90,LARGE_BUCKET2,180
microsoft,fluentui-android,https://github.com/microsoft/fluentui-android,0,90,MICROSOFT,180
aws,amazon-chime-sdk-ios,https://github.com/aws/amazon-chime-sdk-ios,0,90,LARGE_BUCKET1,180
jpmorganchase,fusion,https://github.com/jpmorganchase/fusion,0,90,SMALL_ORGS,180
adobe,aem-genai-assistant,https://github.com/adobe/aem-genai-assistant,2,89,LARGE_BUCKET3,180
microsoft,poml,https://github.com/microsoft/poml,36,72,MICROSOFT,180
google,meridian,https://github.com/google/meridian,26,77,GOOGLE,180
microsoft,debugpy,https://github.com/microsoft/debugpy,2,89,MICROSOFT,180
nvidia,apex,https://github.com/NVIDIA/apex,0,90,LARGE_BUCKET1,180
microsoft,pxt-common-packages,https://github.com/microsoft/pxt-common-packages,0,90,MICROSOFT,180
microsoft,FeatureManagement-Dotnet,https://github.com/microsoft/FeatureManagement-Dotnet,0,90,MICROSOFT,180
datadog,extendeddaemonset,https://github.com/DataDog/extendeddaemonset,2,89,LARGE_BUCKET4,180
microsoft,vscode-github-triage-actions,https://github.com/microsoft/vscode-github-triage-actions,0,90,MICROSOFT,180
datadog,datadog-lambda-rb,https://github.com/DataDog/datadog-lambda-rb,0,90,LARGE_BUCKET4,180
google,go-github,https://github.com/google/go-github,0,90,GOOGLE,180
shopify,worldwide,https://github.com/Shopify/worldwide,6,87,LARGE_BUCKET3,180
vmware,dod-compliance-and-automation,https://github.com/vmware/dod-compliance-and-automation,0,90,LARGE_BUCKET2,180
vmware,tdnf,https://github.com/vmware/tdnf,0,90,LARGE_BUCKET2,180
google,cpu_features,https://github.com/google/cpu_features,2,89,GOOGLE,180
rropen,absense-planner,https://github.com/rropen/absense-planner,0,90,SMALL_ORGS,180
intel,perfmon,https://github.com/intel/perfmon,4,88,LARGE_BUCKET2,180
microsoft,demikernel,https://github.com/microsoft/demikernel,0,90,MICROSOFT,180
palantir,foundry-platform-python,https://github.com/palantir/foundry-platform-python,0,90,LARGE_BUCKET4,180
netflix,EVCache,https://github.com/Netflix/EVCache,0,90,LARGE_BUCKET2,180
stripe,stripe-magento2-releases,https://github.com/stripe/stripe-magento2-releases,0,90,SMALL_ORGS,180
nvidia,Megatron-Energon,https://github.com/NVIDIA/Megatron-Energon,0,90,LARGE_BUCKET1,180
netflix,metaflow-docs,https://github.com/Netflix/metaflow-docs,0,90,LARGE_BUCKET2,180
servicenow,Fast-LLM,https://github.com/ServiceNow/Fast-LLM,6,87,LARGE_BUCKET3,180
microsoft,OpenAPI.NET.OData,https://github.com/microsoft/OpenAPI.NET.OData,0,90,MICROSOFT,180
google,GTMAppAuth,https://github.com/google/GTMAppAuth,0,90,GOOGLE,180
palantir,godel-okgo-asset-govet,https://github.com/palantir/godel-okgo-asset-govet,0,90,LARGE_BUCKET4,180
microsoft,kiota-java,https://github.com/microsoft/kiota-java,26,77,MICROSOFT,180
datadog,terraform-provider-datadog,https://github.com/DataDog/terraform-provider-datadog,0,90,LARGE_BUCKET4,180
datadog,dd-trace-dotnet,https://github.com/DataDog/dd-trace-dotnet,0,90,LARGE_BUCKET4,180
microsoft,Power-Fx-Dataverse,https://github.com/microsoft/Power-Fx-Dataverse,4,88,MICROSOFT,180
aws,firelens-datajet,https://github.com/aws/firelens-datajet,18,81,LARGE_BUCKET1,180
microsoft,busiotools,https://github.com/microsoft/busiotools,0,90,MICROSOFT,180
